customer_id,name,gender,senior_citizen,age,partner,dependents,tenure_months,contract_type,monthly_charges,total_charges,payment_method,internet_service,phone_service,streaming_tv,streaming_movies,online_security,online_backup,device_protection,tech_support,paperless_billing,churn
CUST-02754,Ashley Walker,Male,0,24,Yes,No,7,One year,104.61,755.53,Electronic check,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,No,Yes
CUST-02755,Barbara Wilson,Male,1,71,Yes,No,21,One year,127.3,2633.33,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
CUST-02756,Joseph Garcia,Male,0,22,No,Yes,68,Two year,113.38,7739.54,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
CUST-02757,Emily Wilson,Female,1,83,No,Yes,25,One year,107.44,2728.9,Credit card,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,No,Yes
CUST-02758,Emily Johnson,Female,0,55,No,No,4,Month-to-month,98.35,437.59,Bank transfer,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes
CUST-02759,Karen Hernandez,Male,0,55,Yes,No,41,Two year,27.34,1147.84,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02760,Donald Clark,Female,0,21,Yes,No,15,One year,30.42,489.77,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02761,Steven Harris,Male,0,62,Yes,No,9,Month-to-month,99.84,920.06,Bank transfer,DSL,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes
CUST-02762,Daniel Hernandez,Female,0,62,No,No,6,Month-to-month,89.16,508.71,Mailed check,Fiber optic,Yes,Yes,Yes,No,No,No,No,Yes,Yes
CUST-02763,Richard Miller,Male,0,31,No,Yes,11,Month-to-month,75.4,833.94,Electronic check,DSL,Yes,Yes,No,No,No,Yes,No,Yes,Yes
CUST-02764,Steven Clark,Male,0,35,Yes,No,2,Month-to-month,100.06,234.52,Credit card,Fiber optic,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes
CUST-02765,Nancy Martin,Male,0,22,Yes,Yes,42,One year,106.24,4412.48,Electronic check,Fiber optic,Yes,No,Yes,No,No,Yes,Yes,Yes,No
CUST-02766,Daniel Jackson,Female,0,58,No,No,64,Two year,34.27,2187.55,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02767,Barbara Moore,Male,0,27,Yes,No,1,Month-to-month,86.16,127.67,Credit card,Fiber optic,Yes,Yes,Yes,No,No,No,No,Yes,Yes
CUST-02768,Nancy Taylor,Male,0,54,Yes,Yes,11,Month-to-month,33.3,336.43,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-02769,Paul Jackson,Male,1,80,No,No,5,Month-to-month,69.25,322.53,Electronic check,DSL,Yes,Yes,No,No,No,No,No,No,Yes
CUST-02770,William Smith,Female,0,38,Yes,No,39,Two year,99.7,3897.6,Bank transfer,Fiber optic,Yes,No,Yes,Yes,Yes,No,No,No,No
CUST-02771,Andrew Clark,Male,0,63,No,No,5,Month-to-month,102.75,528.48,Bank transfer,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,No,Yes
CUST-02772,Linda Nguyen,Female,0,42,No,Yes,9,Month-to-month,97.21,833.43,Mailed check,DSL,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes
CUST-02773,Joseph Thompson,Female,0,23,Yes,No,2,Month-to-month,119.9,267.65,Bank transfer,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes
CUST-02774,Steven Gonzalez,Male,0,25,Yes,Yes,5,Month-to-month,96.93,526.83,Credit card,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,No,Yes
CUST-02775,Joseph Thompson,Male,0,56,Yes,Yes,10,Month-to-month,89.99,928.87,Bank transfer,Fiber optic,Yes,Yes,No,No,No,No,No,Yes,No
CUST-02776,Sarah Sanchez,Male,0,51,No,No,3,Month-to-month,34.59,68.45,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-02777,James Wilson,Female,0,31,Yes,No,13,Two year,112.82,1433.75,Credit card,Fiber optic,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes
CUST-02778,Thomas Lee,Male,0,44,No,No,10,Month-to-month,70.56,678.73,Mailed check,DSL,Yes,No,No,No,No,Yes,No,No,No
CUST-02779,Jessica Harris,Female,0,20,No,Yes,6,Month-to-month,76.74,429.9,Bank transfer,DSL,Yes,No,Yes,No,Yes,Yes,No,Yes,No
CUST-02780,David Williams,Female,0,29,No,No,8,Month-to-month,117.28,947.77,Credit card,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
CUST-02781,William Rodriguez,Male,0,51,No,Yes,6,Month-to-month,29.95,195.95,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-02782,Karen Lopez,Female,1,72,Yes,No,43,Two year,119.13,5083.69,Electronic check,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,No,No
CUST-02783,James Lewis,Female,0,64,No,No,2,Month-to-month,71.08,189.8,Credit card,DSL,Yes,No,No,No,No,No,Yes,No,No
CUST-02784,Jennifer Torres,Male,0,41,No,No,6,Month-to-month,110.75,629.01,Electronic check,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,No,No
CUST-02785,Matthew White,Female,0,50,No,Yes,1,Month-to-month,64.27,93.72,Mailed check,DSL,Yes,Yes,No,No,No,No,No,No,No
CUST-02786,Sandra Martin,Male,1,81,No,No,19,One year,100.59,1927.03,Credit card,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No,No,No
CUST-02787,Steven Taylor,Female,0,30,Yes,No,8,Month-to-month,100.01,755.53,Electronic check,Fiber optic,Yes,Yes,No,No,Yes,No,No,Yes,Yes
CUST-02788,Jennifer Miller,Male,0,45,No,Yes,24,Two year,78.18,1891.35,Bank transfer,DSL,Yes,Yes,Yes,No,No,No,No,No,No
CUST-02789,Thomas Flores,Male,0,25,Yes,Yes,10,Month-to-month,80.32,847.94,Electronic check,Fiber optic,Yes,No,No,No,No,No,Yes,No,No
CUST-02790,Donna Sanchez,Female,0,21,Yes,No,11,Month-to-month,81.84,921.73,Credit card,Fiber optic,Yes,No,No,Yes,No,No,No,Yes,No
CUST-02791,Michelle Jones,Female,1,66,Yes,No,9,Month-to-month,60.95,560.74,Mailed check,DSL,Yes,No,No,No,No,No,No,Yes,No
CUST-02792,David Taylor,Female,0,33,Yes,No,7,Month-to-month,73.77,564.2,Electronic check,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Yes
CUST-02793,Elizabeth White,Female,0,22,Yes,No,43,One year,70.89,3094.58,Electronic check,DSL,Yes,No,Yes,No,No,Yes,No,Yes,No
CUST-02794,Mary Moore,Male,0,64,Yes,No,43,One year,38.47,1636.75,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02795,Margaret Johnson,Female,0,61,No,No,13,One year,32.77,414.07,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-02796,Barbara Rodriguez,Male,0,39,Yes,No,15,One year,89.66,1363.08,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes
CUST-02797,Sarah Williams,Male,0,52,Yes,No,2,Month-to-month,95.98,195.97,Electronic check,DSL,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes
CUST-02798,David Smith,Female,0,35,Yes,Yes,25,Two year,27.72,644.18,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02799,Andrew Thomas,Male,0,62,No,No,8,Month-to-month,31.53,207.71,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-02800,Jessica Brown,Female,0,50,No,No,33,One year,69.02,2320.46,Mailed check,DSL,No,No,No,No,No,Yes,Yes,No,No
CUST-02801,Elizabeth Lopez,Female,0,31,No,Yes,1,Month-to-month,62.32,75.0,Credit card,DSL,Yes,No,No,No,No,Yes,No,No,No
CUST-02802,Joshua Lewis,Male,0,58,Yes,No,7,Month-to-month,85.01,556.66,Mailed check,Fiber optic,Yes,No,Yes,Yes,No,No,No,Yes,No
CUST-02803,Matthew Miller,Male,1,74,Yes,No,26,Two year,99.15,2543.94,Credit card,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,No,Yes
CUST-02804,Anthony Jackson,Female,0,57,No,No,8,Month-to-month,92.33,731.41,Bank transfer,DSL,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes
CUST-02805,John Rodriguez,Female,0,38,No,Yes,44,One year,112.91,4965.47,Bank transfer,Fiber optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No
CUST-02806,Michael Robinson,Male,0,59,Yes,No,38,One year,99.98,3761.22,Bank transfer,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes,No
CUST-02807,Jennifer Taylor,Female,0,22,No,No,1,Month-to-month,102.45,111.28,Electronic check,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No,No,No
CUST-02808,John Anderson,Male,0,31,Yes,No,39,One year,81.25,3131.37,Electronic check,Fiber optic,Yes,No,No,No,Yes,No,No,Yes,No
CUST-02809,William Ramirez,Male,0,63,Yes,Yes,1,Month-to-month,85.07,116.59,Credit card,DSL,Yes,Yes,No,Yes,No,Yes,No,No,Yes
CUST-02810,Christopher Walker,Male,0,34,No,No,4,Month-to-month,96.26,369.48,Bank transfer,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
CUST-02811,Mary Torres,Male,0,63,No,No,29,One year,94.34,2783.89,Bank transfer,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,No,No
CUST-02812,Ashley Scott,Male,0,63,No,No,9,Month-to-month,82.64,753.6,Bank transfer,DSL,Yes,Yes,Yes,No,No,Yes,No,Yes,No
CUST-02813,Richard Jones,Male,1,68,No,No,8,Month-to-month,115.11,953.83,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes
CUST-02814,Michelle Davis,Female,0,24,No,Yes,23,Two year,112.96,2604.99,Bank transfer,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,No,No
CUST-02815,Sandra Jackson,Male,1,75,No,No,48,Two year,92.7,4406.51,Credit card,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,Yes,No
CUST-02816,Kimberly Harris,Male,0,47,No,Yes,65,Two year,78.25,5103.89,Credit card,Fiber optic,Yes,No,No,Yes,No,No,No,No,No
CUST-02817,Barbara Sanchez,Female,0,40,Yes,No,43,One year,33.98,1492.85,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-02818,Joseph Davis,Male,0,57,Yes,No,22,Two year,69.23,1491.57,Mailed check,DSL,Yes,No,Yes,No,No,No,No,Yes,No
CUST-02819,Michelle Nguyen,Male,0,56,No,No,11,Month-to-month,91.28,1053.31,Credit card,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,No
CUST-02820,Christopher Allen,Male,0,26,No,No,9,Month-to-month,33.37,300.8,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-02821,Michelle Wright,Female,0,22,Yes,No,29,One year,25.89,779.89,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02822,Robert Smith,Male,0,26,No,No,8,Month-to-month,80.1,688.46,Credit card,Fiber optic,Yes,No,No,No,No,No,No,Yes,No
CUST-02823,Jennifer Gonzalez,Female,0,41,No,No,1,Month-to-month,81.2,119.91,Mailed check,DSL,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
CUST-02824,Joshua Ramirez,Male,0,19,No,No,13,Two year,101.75,1341.89,Mailed check,Fiber optic,Yes,No,No,Yes,Yes,No,No,Yes,No
CUST-02825,Richard Sanchez,Male,0,28,No,No,62,Two year,62.11,3885.98,Mailed check,Fiber optic,No,No,No,No,No,No,No,Yes,No
CUST-02826,Donna Lopez,Male,0,43,No,Yes,41,Two year,89.99,3696.82,Electronic check,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,No
CUST-02827,Sarah Jackson,Female,0,35,No,No,20,One year,75.85,1528.21,Credit card,DSL,Yes,Yes,Yes,No,No,No,No,Yes,No
CUST-02828,Betty Jones,Female,0,62,No,No,11,Month-to-month,81.14,922.21,Credit card,Fiber optic,No,No,Yes,No,Yes,No,No,No,No
CUST-02829,Betty Ramirez,Male,0,56,No,Yes,6,Month-to-month,86.95,516.58,Mailed check,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,No
CUST-02830,Donald Young,Female,0,64,Yes,Yes,11,Month-to-month,57.45,681.94,Mailed check,DSL,No,No,Yes,No,No,No,No,No,Yes
CUST-02831,Matthew White,Female,0,46,Yes,No,10,Month-to-month,95.96,953.53,Electronic check,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes
CUST-02832,Kimberly Wilson,Male,0,40,No,Yes,11,Month-to-month,52.45,620.94,Credit card,DSL,Yes,No,No,No,No,No,No,Yes,Yes
CUST-02833,Nancy Nguyen,Male,0,45,No,No,5,Month-to-month,57.87,290.27,Credit card,DSL,Yes,No,No,No,No,No,No,Yes,Yes
CUST-02834,Andrew Nguyen,Female,0,54,Yes,No,7,Month-to-month,28.47,194.33,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02835,David Young,Male,0,55,No,Yes,8,Month-to-month,36.71,259.49,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02836,Kimberly Taylor,Male,1,68,Yes,No,6,Month-to-month,80.58,520.91,Mailed check,Fiber optic,Yes,No,Yes,No,No,Yes,No,Yes,No
CUST-02837,Nancy Scott,Female,0,57,Yes,Yes,4,Month-to-month,113.06,437.84,Bank transfer,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,Yes,No
CUST-02838,Robert Martin,Female,0,50,Yes,No,18,One year,81.77,1447.96,Credit card,DSL,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
CUST-02839,Elizabeth Williams,Female,0,59,Yes,Yes,45,Two year,98.59,4459.79,Mailed check,Fiber optic,Yes,Yes,No,Yes,No,No,No,Yes,No
CUST-02840,David Nguyen,Male,0,35,Yes,No,34,One year,91.48,3121.9,Mailed check,Fiber optic,Yes,No,No,No,No,Yes,No,Yes,No
CUST-02841,Charles King,Female,0,19,No,No,55,Two year,28.31,1565.97,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02842,William Taylor,Male,0,61,Yes,No,22,Two year,96.94,2153.13,Mailed check,Fiber optic,No,Yes,No,No,Yes,Yes,No,Yes,No
CUST-02843,Margaret Williams,Female,0,38,Yes,No,30,Two year,25.39,763.05,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-02844,Elizabeth Wilson,Female,0,22,Yes,Yes,11,Month-to-month,87.65,940.44,Electronic check,DSL,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes
CUST-02845,Jessica Allen,Male,0,40,No,Yes,21,One year,85.92,1761.07,Credit card,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No
CUST-02846,Betty Wright,Female,1,76,Yes,Yes,4,Month-to-month,103.33,388.43,Credit card,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
CUST-02847,Karen Scott,Male,0,48,No,No,23,One year,101.92,2349.43,Mailed check,Fiber optic,Yes,No,No,Yes,Yes,Yes,No,No,No
CUST-02848,Daniel Young,Female,0,64,No,No,32,Two year,67.07,2192.51,Credit card,DSL,Yes,No,No,No,No,No,Yes,Yes,No
CUST-02849,Jessica Walker,Male,0,54,No,No,7,Month-to-month,95.19,658.3,Bank transfer,Fiber optic,Yes,No,Yes,No,No,Yes,No,Yes,Yes
CUST-02850,Jessica Anderson,Male,0,43,Yes,No,27,One year,86.82,2341.51,Credit card,DSL,Yes,No,Yes,Yes,No,Yes,No,No,Yes
CUST-02851,James Robinson,Female,0,22,No,No,27,One year,72.38,1984.04,Bank transfer,Fiber optic,Yes,No,No,No,No,No,No,Yes,No
CUST-02852,Karen Young,Male,0,43,Yes,Yes,10,Month-to-month,31.32,282.07,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-02853,Robert Sanchez,Male,0,41,Yes,No,3,Month-to-month,28.13,51.2,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02854,Paul Moore,Male,0,29,Yes,No,32,One year,36.5,1202.99,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02855,Christopher Clark,Male,1,74,Yes,No,9,Month-to-month,72.37,669.22,Mailed check,DSL,Yes,No,No,No,No,No,Yes,Yes,Yes
CUST-02856,Ashley King,Female,0,21,Yes,No,36,One year,75.74,2681.46,Electronic check,DSL,No,Yes,No,Yes,Yes,No,Yes,Yes,No
CUST-02857,William Nguyen,Female,0,38,No,Yes,3,Month-to-month,65.42,239.68,Bank transfer,DSL,Yes,Yes,Yes,No,No,No,No,Yes,No
CUST-02858,Donald White,Female,0,52,No,Yes,30,One year,79.93,2357.05,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,No,Yes,No
CUST-02859,William Garcia,Male,0,37,No,No,70,Two year,87.89,6176.25,Bank transfer,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
CUST-02860,William Sanchez,Male,0,49,No,No,31,One year,100.98,3146.42,Mailed check,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,No,No
CUST-02861,Jennifer Nguyen,Male,0,42,Yes,No,17,One year,70.83,1194.36,Electronic check,DSL,Yes,No,Yes,Yes,No,Yes,No,No,No
CUST-02862,Sandra Clark,Female,0,60,No,Yes,39,One year,114.76,4440.86,Mailed check,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
CUST-02863,Margaret Scott,Male,0,40,No,No,46,Two year,100.52,4652.72,Bank transfer,Fiber optic,Yes,No,No,Yes,Yes,Yes,No,Yes,No
CUST-02864,Mark Thompson,Male,0,48,No,No,63,Two year,28.32,1807.77,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-02865,Christopher Torres,Female,0,27,No,No,41,One year,84.49,3432.4,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,No,No,No
CUST-02866,Sandra Clark,Male,0,51,Yes,No,33,One year,89.82,2921.62,Bank transfer,Fiber optic,Yes,Yes,Yes,No,No,No,No,Yes,No
CUST-02867,Elizabeth Perez,Female,1,84,No,No,9,Month-to-month,89.08,780.18,Mailed check,Fiber optic,Yes,Yes,No,Yes,No,No,No,No,Yes
CUST-02868,Jennifer Taylor,Female,0,23,No,No,10,Month-to-month,89.27,858.2,Credit card,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes
CUST-02869,Donna Anderson,Male,0,41,Yes,No,10,Month-to-month,86.5,893.3,Electronic check,Fiber optic,No,No,Yes,Yes,No,Yes,No,Yes,No
CUST-02870,Anthony Jackson,Male,0,64,No,No,16,One year,120.74,1935.38,Credit card,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
CUST-02871,Steven Taylor,Male,0,39,No,No,6,One year,31.09,176.63,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02872,Karen Wilson,Female,0,56,No,No,53,Two year,103.25,5517.59,Credit card,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,No,No
CUST-02873,David Wilson,Female,1,68,Yes,No,8,Month-to-month,39.11,343.16,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-02874,Andrew Wilson,Male,0,44,No,No,8,Month-to-month,67.64,507.67,Electronic check,DSL,Yes,No,No,Yes,No,No,No,Yes,No
CUST-02875,Lisa Jackson,Female,0,60,No,Yes,10,Month-to-month,81.71,782.08,Credit card,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,Yes
CUST-02876,Michael Lewis,Male,0,39,Yes,No,10,Month-to-month,75.58,784.08,Electronic check,DSL,Yes,Yes,No,No,Yes,No,No,No,Yes
CUST-02877,Kimberly White,Male,1,75,Yes,No,7,One year,76.2,491.3,Electronic check,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Yes
CUST-02878,Lisa Martinez,Female,0,49,No,No,1,Month-to-month,107.56,107.56,Mailed check,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,No,Yes
CUST-02879,Anthony Johnson,Male,0,56,Yes,Yes,12,Two year,81.39,935.06,Mailed check,DSL,Yes,No,Yes,No,Yes,Yes,No,Yes,No
CUST-02880,Lisa Allen,Female,0,20,No,No,3,Month-to-month,25.56,125.08,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-02881,Thomas Anderson,Female,0,49,Yes,No,2,Month-to-month,90.99,156.33,Mailed check,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes
CUST-02882,James Taylor,Female,0,34,Yes,No,1,Month-to-month,70.07,70.07,Bank transfer,Fiber optic,Yes,No,No,No,No,No,No,Yes,Yes
CUST-02883,Andrew Garcia,Female,1,83,No,No,25,Two year,83.44,2073.15,Electronic check,DSL,Yes,No,Yes,No,No,Yes,No,Yes,No
CUST-02884,Thomas Johnson,Female,0,27,No,No,34,One year,78.71,2667.53,Electronic check,DSL,Yes,Yes,No,Yes,No,Yes,No,Yes,No
CUST-02885,Lisa Hernandez,Female,0,47,No,Yes,7,Month-to-month,62.38,461.88,Electronic check,DSL,Yes,No,No,No,No,No,No,Yes,Yes
CUST-02886,Thomas Johnson,Male,0,39,Yes,No,2,Month-to-month,118.67,209.34,Mailed check,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No
CUST-02887,David Jones,Female,0,48,Yes,No,61,Two year,105.27,6455.74,Electronic check,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
CUST-02888,Barbara Sanchez,Male,0,41,No,No,7,Month-to-month,122.86,872.99,Electronic check,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes
CUST-02889,Lisa Ramirez,Male,0,42,Yes,Yes,41,Two year,92.76,3805.83,Electronic check,Fiber optic,Yes,Yes,Yes,No,No,No,No,No,No
CUST-02890,Daniel Hernandez,Female,0,26,No,No,7,Month-to-month,73.36,539.73,Bank transfer,DSL,Yes,No,Yes,Yes,No,No,No,Yes,No
CUST-02891,Joshua Perez,Male,0,40,Yes,Yes,7,Month-to-month,72.48,530.22,Bank transfer,DSL,Yes,No,Yes,No,No,No,No,No,No
CUST-02892,Donald Martin,Male,0,19,No,Yes,3,Month-to-month,93.11,328.47,Bank transfer,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
CUST-02893,Thomas Martinez,Male,0,38,No,Yes,9,One year,105.43,977.11,Electronic check,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes
CUST-02894,Patricia Flores,Male,0,27,Yes,No,39,Two year,27.5,1096.06,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-02895,Nancy Taylor,Male,1,78,No,Yes,3,Month-to-month,55.87,166.79,Mailed check,DSL,Yes,No,No,No,No,No,No,Yes,No
CUST-02896,Michael Nguyen,Female,0,50,Yes,No,24,One year,31.2,762.88,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02897,Betty Taylor,Female,0,51,Yes,Yes,4,Month-to-month,94.13,352.42,Electronic check,Fiber optic,Yes,Yes,No,No,Yes,No,No,Yes,Yes
CUST-02898,Susan Hernandez,Female,0,42,Yes,No,8,Month-to-month,65.88,545.43,Electronic check,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Yes
CUST-02899,Christopher Garcia,Male,0,51,No,No,3,Month-to-month,76.76,193.64,Mailed check,DSL,Yes,No,Yes,No,No,Yes,No,No,Yes
